Salary,Season,Player,Link,Team Name
"$250,000",1990-91,Terry Davis,MIA,MiamiHeat
"$150,000",1990-91,Keith Askins,MIA,MiamiHeat
"$130,000",1990-91,Alan Ogg,MIA,MiamiHeat
"$650,000",1988-89,Rony Seikaly,MIA,MiamiHeat
"$525,000",1988-89,Pat Cummings,MIA,MiamiHeat
"$335,000",1988-89,Pearl Washington,MIA,MiamiHeat
"$300,000",1988-89,Kevin Edwards,MIA,MiamiHeat
"$275,000",1988-89,Rory Sparrow,MIA,MiamiHeat
"$265,000",1988-89,Billy Thompson,MIA,MiamiHeat
"$250,000",1988-89,Jon Sundvold,MIA,MiamiHeat
"$220,000",1988-89,Scott Hastings,MIA,MiamiHeat
"$160,000",1988-89,Sylvester Gray,MIA,MiamiHeat
"$125,000",1988-89,John Shasky,MIA,MiamiHeat
"$100,000",1988-89,Grant Long,MIA,MiamiHeat
"$100,000",1988-89,Anthony Taylor,MIA,MiamiHeat
"$100,000",1988-89,Clinton Wheeler,MIA,MiamiHeat
"$16,400,000",2015-16,Greg Monroe,MIL,MilwaukeeBucks
"$15,000,000",2015-16,Khris Middleton,MIL,MilwaukeeBucks
"$8,000,000",2015-16,O.J. Mayo,MIL,MilwaukeeBucks
"$6,600,000",2015-16,Greivis Vasquez,MIL,MilwaukeeBucks
"$5,152,440",2015-16,Jabari Parker,MIL,MilwaukeeBucks
"$3,000,000",2015-16,Jerryd Bayless,MIL,MilwaukeeBucks
"$2,943,221",2015-16,John Henson,MIL,MilwaukeeBucks
"$2,399,040",2015-16,Michael Carter-Williams,MIL,MilwaukeeBucks
"$2,170,000",2015-16,Larry Sanders,MIL,MilwaukeeBucks
"$2,109,294",2015-16,Miles Plumlee,MIL,MilwaukeeBucks
"$1,953,960",2015-16,Giannis Antetokounmpo,MIL,MilwaukeeBucks
"$1,733,040",2015-16,Rashad Vaughn,MIL,MilwaukeeBucks
"$1,662,360",2015-16,Tyler Ennis,MIL,MilwaukeeBucks
"$1,100,000",2015-16,Chris Copeland,MIL,MilwaukeeBucks
"$855,000",2015-16,Damien Inglis,MIL,MilwaukeeBucks
"$845,059",2015-16,Johnny O'Bryant,MIL,MilwaukeeBucks
"$11,000,000",2014-15,Larry Sanders,MIL,MilwaukeeBucks
"$8,000,000",2014-15,O.J. Mayo,MIL,MilwaukeeBucks
"$6,680,000",2014-15,Drew Gooden,MIL,MilwaukeeBucks
"$5,200,000",2014-15,Zaza Pachulia,MIL,MilwaukeeBucks
"$4,930,560",2014-15,Jabari Parker,MIL,MilwaukeeBucks
"$4,500,000",2014-15,Caron Butler,MIL,MilwaukeeBucks
"$4,250,000",2014-15,Jared Dudley,MIL,MilwaukeeBucks
"$3,000,000",2014-15,Jerryd Bayless,MIL,MilwaukeeBucks
"$2,300,040",2014-15,Michael Carter-Williams,MIL,MilwaukeeBucks
"$1,987,320",2014-15,John Henson,MIL,MilwaukeeBucks
"$1,873,200",2014-15,Giannis Antetokounmpo,MIL,MilwaukeeBucks
"$1,590,720",2014-15,Tyler Ennis,MIL,MilwaukeeBucks
"$1,227,985",2014-15,Shawne Williams,MIL,MilwaukeeBucks
"$1,169,880",2014-15,Miles Plumlee,MIL,MilwaukeeBucks
"$915,243",2014-15,Khris Middleton,MIL,MilwaukeeBucks
"$820,000",2014-15,Damien Inglis,MIL,MilwaukeeBucks
"$816,482",2014-15,Nate Wolters,MIL,MilwaukeeBucks
"$600,000",2014-15,Johnny O'Bryant,MIL,MilwaukeeBucks
"$414,551",2014-15,Kenyon Martin,MIL,MilwaukeeBucks
"$107,674",2014-15,Chris Johnson,MIL,MilwaukeeBucks
"$59,686",2014-15,Jorge Gutierrez,MIL,MilwaukeeBucks
"$8,000,000",2013-14,O.J. Mayo,MIL,MilwaukeeBucks
"$7,900,000",2013-14,Ersan Ilyasova,MIL,MilwaukeeBucks
"$5,200,000",2013-14,Zaza Pachulia,MIL,MilwaukeeBucks
"$4,469,548",2013-14,Ekpe Udoh,MIL,MilwaukeeBucks
"$4,320,000",2013-14,Luke Ridnour,MIL,MilwaukeeBucks
"$3,250,000",2013-14,Gary Neal,MIL,MilwaukeeBucks
"$3,250,000",2013-14,Carlos Delfino,MIL,MilwaukeeBucks
"$3,053,368",2013-14,Larry Sanders,MIL,MilwaukeeBucks
"$2,793,960",2013-14,Brandon Knight,MIL,MilwaukeeBucks
"$1,905,360",2013-14,John Henson,MIL,MilwaukeeBucks
"$1,792,560",2013-14,Giannis Antetokounmpo,MIL,MilwaukeeBucks
"$1,500,000",2013-14,Viacheslav Kravtsov,MIL,MilwaukeeBucks
"$951,463",2013-14,Ishmael Smith,MIL,MilwaukeeBucks
"$788,872",2013-14,Khris Middleton,MIL,MilwaukeeBucks
"$11,000,000",2012-13,Monta Ellis,MIL,MilwaukeeBucks
"$7,900,000",2012-13,Ersan Ilyasova,MIL,MilwaukeeBucks
"$6,698,565",2012-13,Samuel Dalembert,MIL,MilwaukeeBucks
"$6,687,400",2012-13,Drew Gooden,MIL,MilwaukeeBucks
"$6,190,000",2012-13,J.J. Redick,MIL,MilwaukeeBucks
"$4,795,192",2012-13,Luc Mbah a Moute,MIL,MilwaukeeBucks
"$3,750,000",2012-13,Mike Dunleavy,MIL,MilwaukeeBucks
"$3,524,880",2012-13,Ekpe Udoh,MIL,MilwaukeeBucks
"$3,179,493",2012-13,Brandon Jennings,MIL,MilwaukeeBucks
"$1,991,760",2012-13,Larry Sanders,MIL,MilwaukeeBucks
"$1,823,280",2012-13,John Henson,MIL,MilwaukeeBucks
"$1,500,000",2012-13,Gustavo Ayon,MIL,MilwaukeeBucks
"$1,352,181",2012-13,Joel Przybilla,MIL,MilwaukeeBucks
"$1,229,255",2012-13,Marquis Daniels,MIL,MilwaukeeBucks
"$854,389",2012-13,Ishmael Smith,MIL,MilwaukeeBucks
"$12,000,000",2011-12,Andrew Bogut,MIL,MilwaukeeBucks
"$9,256,500",2011-12,Stephen Jackson,MIL,MilwaukeeBucks
"$6,925,400",2011-12,Beno Udrih,MIL,MilwaukeeBucks
"$6,226,200",2011-12,Drew Gooden,MIL,MilwaukeeBucks
"$5,000,000",2011-12,Luc Mbah a Moute,MIL,MilwaukeeBucks
"$3,750,000",2011-12,Mike Dunleavy,MIL,MilwaukeeBucks
"$3,500,000",2011-12,Shaun Livingston,MIL,MilwaukeeBucks
"$3,500,000",2011-12,Carlos Delfino,MIL,MilwaukeeBucks
"$2,541,000",2011-12,Ersan Ilyasova,MIL,MilwaukeeBucks
"$2,493,720",2011-12,Brandon Jennings,MIL,MilwaukeeBucks
"$1,861,920",2011-12,Larry Sanders,MIL,MilwaukeeBucks
"$1,418,160",2011-12,Tobias Harris,MIL,MilwaukeeBucks
"$1,000,000",2011-12,Jon Brockman,MIL,MilwaukeeBucks
"$473,604",2011-12,Jon Leuer,MIL,MilwaukeeBucks
"$245,884",2011-12,Darington Hobson,MIL,MilwaukeeBucks
"$18,300,000",2010-11,Michael Redd,MIL,MilwaukeeBucks
"$11,000,000",2010-11,Andrew Bogut,MIL,MilwaukeeBucks
"$9,600,000",2010-11,Corey Maggette,MIL,MilwaukeeBucks
"$8,000,000",2010-11,John Salmons,MIL,MilwaukeeBucks
"$5,760,000",2010-11,Drew Gooden,MIL,MilwaukeeBucks
"$3,500,000",2010-11,Carlos Delfino,MIL,MilwaukeeBucks
"$2,331,120",2010-11,Brandon Jennings,MIL,MilwaukeeBucks
"$2,320,500",2010-11,Ersan Ilyasova,MIL,MilwaukeeBucks
"$2,000,000",2010-11,Keyon Dooling,MIL,MilwaukeeBucks
"$1,731,960",2010-11,Larry Sanders,MIL,MilwaukeeBucks
"$1,352,181",2010-11,Earl Boykins,MIL,MilwaukeeBucks
"$1,000,000",2010-11,Jon Brockman,MIL,MilwaukeeBucks
"$854,389",2010-11,Chris Douglas-Roberts,MIL,MilwaukeeBucks
"$854,389",2010-11,Luc Mbah a Moute,MIL,MilwaukeeBucks
"$270,436",2010-11,Brian Skinner,MIL,MilwaukeeBucks
"$103,078",2010-11,Darington Hobson,MIL,MilwaukeeBucks
"$98,637",2010-11,Garrett Temple,MIL,MilwaukeeBucks
"$17,040,000",2009-10,Michael Redd,MIL,MilwaukeeBucks
"$10,000,000",2009-10,Andrew Bogut,MIL,MilwaukeeBucks
"$6,749,260",2009-10,Dan Gadzuric,MIL,MilwaukeeBucks
"$6,500,000",2009-10,Luke Ridnour,MIL,MilwaukeeBucks
"$5,456,000",2009-10,John Salmons,MIL,MilwaukeeBucks
"$3,800,000",2009-10,Kurt Thomas,MIL,MilwaukeeBucks
"$3,596,000",2009-10,Charlie Bell,MIL,MilwaukeeBucks
"$3,500,000",2009-10,Carlos Delfino,MIL,MilwaukeeBucks
"$2,168,520",2009-10,Brandon Jennings,MIL,MilwaukeeBucks
"$2,100,000",2009-10,Ersan Ilyasova,MIL,MilwaukeeBucks
"$2,000,000",2009-10,Bruce Bowen,MIL,MilwaukeeBucks
"$1,107,572",2009-10,Primoz Brezec,MIL,MilwaukeeBucks
"$1,050,000",2009-10,Royal Ivey,MIL,MilwaukeeBucks
"$736,420",2009-10,Luc Mbah a Moute,MIL,MilwaukeeBucks
"$668,598",2009-10,Jerry Stackhouse,MIL,MilwaukeeBucks
"$303,232",2009-10,Roko Ukic,MIL,MilwaukeeBucks
"$15,780,000",2008-09,Michael Redd,MIL,MilwaukeeBucks
"$13,200,000",2008-09,Richard Jefferson,MIL,MilwaukeeBucks
"$6,500,000",2008-09,Luke Ridnour,MIL,MilwaukeeBucks
"$6,294,310",2008-09,Andrew Bogut,MIL,MilwaukeeBucks
"$6,250,195",2008-09,Dan Gadzuric,MIL,MilwaukeeBucks
"$4,460,186",2008-09,Damon Jones,MIL,MilwaukeeBucks
"$3,448,050",2008-09,Charlie Villanueva,MIL,MilwaukeeBucks
"$3,354,480",2008-09,Charlie Bell,MIL,MilwaukeeBucks
"$2,565,000",2008-09,Keith Bogans,MIL,MilwaukeeBucks
"$2,403,120",2008-09,Joe Alexander,MIL,MilwaukeeBucks
"$1,711,000",2008-09,Adrian Griffin,MIL,MilwaukeeBucks
"$1,700,000",2008-09,Francisco Elson,MIL,MilwaukeeBucks
"$1,300,000",2008-09,Malik Allen,MIL,MilwaukeeBucks
"$757,000",2008-09,Luc Mbah a Moute,MIL,MilwaukeeBucks
"$722,517",2008-09,Ramon Sessions,MIL,MilwaukeeBucks
"$527,185",2008-09,Austin Croshere,MIL,MilwaukeeBucks
"$387,613",2008-09,Eddie Gill,MIL,MilwaukeeBucks
"$14,520,000",2007-08,Michael Redd,MIL,MilwaukeeBucks
"$9,280,000",2007-08,Bobby Simmons,MIL,MilwaukeeBucks
"$7,750,000",2007-08,Mo Williams,MIL,MilwaukeeBucks
"$5,751,130",2007-08,Dan Gadzuric,MIL,MilwaukeeBucks
"$5,000,000",2007-08,Desmond Mason,MIL,MilwaukeeBucks
"$4,991,520",2007-08,Andrew Bogut,MIL,MilwaukeeBucks
"$3,100,000",2007-08,Charlie Bell,MIL,MilwaukeeBucks
"$3,000,000",2007-08,Jake Voskuhl,MIL,MilwaukeeBucks
"$2,777,760",2007-08,Yi Jianlian,MIL,MilwaukeeBucks
"$2,715,000",2007-08,Charlie Villanueva,MIL,MilwaukeeBucks
"$1,033,930",2007-08,Michael Ruffin,MIL,MilwaukeeBucks
"$826,046",2007-08,Royal Ivey,MIL,MilwaukeeBucks
"$711,517",2007-08,Awvee Storey,MIL,MilwaukeeBucks
"$687,456",2007-08,David Noel,MIL,MilwaukeeBucks
"$427,163",2007-08,Ramon Sessions,MIL,MilwaukeeBucks
"$13,260,000",2006-07,Michael Redd,MIL,MilwaukeeBucks
"$8,640,000",2006-07,Bobby Simmons,MIL,MilwaukeeBucks
"$6,807,000",2006-07,Ruben Patterson,MIL,MilwaukeeBucks
"$6,629,891",2006-07,Calvin Booth,MIL,MilwaukeeBucks
"$5,400,000",2006-07,Brian Skinner,MIL,MilwaukeeBucks
"$5,252,065",2006-07,Dan Gadzuric,MIL,MilwaukeeBucks
"$4,665,960",2006-07,Andrew Bogut,MIL,MilwaukeeBucks
"$2,950,000",2006-07,Earl Boykins,MIL,MilwaukeeBucks
"$2,537,880",2006-07,Charlie Villanueva,MIL,MilwaukeeBucks
"$1,920,000",2006-07,Mo Williams,MIL,MilwaukeeBucks
"$1,234,800",2006-07,Julius Hodge,MIL,MilwaukeeBucks
"$744,551",2006-07,Charlie Bell,MIL,MilwaukeeBucks
"$744,551",2006-07,Ha Seung-Jin,MIL,MilwaukeeBucks
"$664,209",2006-07,Lynn Greer,MIL,MilwaukeeBucks
"$664,209",2006-07,Ersan Ilyasova,MIL,MilwaukeeBucks
"$412,718",2006-07,Damir Markota,MIL,MilwaukeeBucks
"$412,718",2006-07,David Noel,MIL,MilwaukeeBucks
"$396,905",2006-07,Jared Reiner,MIL,MilwaukeeBucks
"$161,061",2006-07,Chris McCray,MIL,MilwaukeeBucks
"$12,000,000",2005-06,Michael Redd,MIL,MilwaukeeBucks
"$8,533,333",2005-06,Jamaal Magloire,MIL,MilwaukeeBucks
"$8,000,000",2005-06,Bobby Simmons,MIL,MilwaukeeBucks
"$6,354,600",2005-06,Calvin Booth,MIL,MilwaukeeBucks
"$6,353,200",2005-06,Joe Smith,MIL,MilwaukeeBucks
"$4,750,000",2005-06,Dan Gadzuric,MIL,MilwaukeeBucks
"$4,340,520",2005-06,Andrew Bogut,MIL,MilwaukeeBucks
"$2,303,040",2005-06,T.J. Ford,MIL,MilwaukeeBucks
"$2,177,114",2005-06,Jiri Welsch,MIL,MilwaukeeBucks
"$2,000,000",2005-06,Toni Kukoc,MIL,MilwaukeeBucks
"$1,760,000",2005-06,Mo Williams,MIL,MilwaukeeBucks
"$1,556,160",2005-06,Reece Gaines,MIL,MilwaukeeBucks
"$1,138,500",2005-06,Ervin Johnson,MIL,MilwaukeeBucks
"$641,748",2005-06,Charlie Bell,MIL,MilwaukeeBucks
"$583,944",2005-06,Jermaine Jackson,MIL,MilwaukeeBucks
"$398,762",2005-06,Ersan Ilyasova,MIL,MilwaukeeBucks
"$131,593",2005-06,Josh Davis,MIL,MilwaukeeBucks
"$14,487,000",2004-05,Keith Van Horn,MIL,MilwaukeeBucks
"$6,529,630",2004-05,Desmond Mason,MIL,MilwaukeeBucks
"$5,899,400",2004-05,Joe Smith,MIL,MilwaukeeBucks
"$4,710,435",2004-05,Anthony Mason,MIL,MilwaukeeBucks
"$4,148,148",2004-05,Jason Caffey,MIL,MilwaukeeBucks
"$3,100,000",2004-05,Mike James,MIL,MilwaukeeBucks
"$3,000,000",2004-05,Toni Kukoc,MIL,MilwaukeeBucks
"$3,000,000",2004-05,Michael Redd,MIL,MilwaukeeBucks
"$2,152,800",2004-05,T.J. Ford,MIL,MilwaukeeBucks
"$1,650,000",2004-05,Erick Strickland,MIL,MilwaukeeBucks
"$1,600,000",2004-05,Mo Williams,MIL,MilwaukeeBucks
"$1,400,000",2004-05,Marcus Haislip,MIL,MilwaukeeBucks
"$1,320,000",2004-05,Daniel Santiago,MIL,MilwaukeeBucks
"$912,195",2004-05,Kendall Gill,MIL,MilwaukeeBucks
"$807,546",2004-05,Zendon Hamilton,MIL,MilwaukeeBucks
"$735,960",2004-05,Marcus Fizer,MIL,MilwaukeeBucks
"$695,046",2004-05,Dan Gadzuric,MIL,MilwaukeeBucks
"$620,046",2004-05,Zaza Pachulia,MIL,MilwaukeeBucks
"$563,327",2004-05,Eddie House,MIL,MilwaukeeBucks
"$116,713",2004-05,Anthony Goldwire,MIL,MilwaukeeBucks
"$11,825,000",2003-04,Tim Thomas,MIL,MilwaukeeBucks
"$9,056,250",2003-04,Toni Kukoc,MIL,MilwaukeeBucks
"$5,687,500",2003-04,Jason Caffey,MIL,MilwaukeeBucks
"$5,445,600",2003-04,Joe Smith,MIL,MilwaukeeBucks
"$4,348,094",2003-04,Anthony Mason,MIL,MilwaukeeBucks
"$3,000,000",2003-04,Michael Redd,MIL,MilwaukeeBucks
"$2,373,309",2003-04,Joel Przybilla,MIL,MilwaukeeBucks
"$2,002,680",2003-04,T.J. Ford,MIL,MilwaukeeBucks
"$1,898,312",2003-04,Desmond Mason,MIL,MilwaukeeBucks
"$1,547,280",2003-04,Marcus Haislip,MIL,MilwaukeeBucks
"$1,500,000",2003-04,Brian Skinner,MIL,MilwaukeeBucks
"$1,500,000",2003-04,Erick Strickland,MIL,MilwaukeeBucks
"$1,200,000",2003-04,Daniel Santiago,MIL,MilwaukeeBucks
"$751,179",2003-04,Damon Jones,MIL,MilwaukeeBucks
"$563,679",2003-04,Dan Gadzuric,MIL,MilwaukeeBucks
"$530,943",2003-04,Dan Langhi,MIL,MilwaukeeBucks
"$12,375,000",2002-03,Ray Allen,MIL,MilwaukeeBucks
"$10,750,000",2002-03,Tim Thomas,MIL,MilwaukeeBucks
"$8,050,000",2002-03,Toni Kukoc,MIL,MilwaukeeBucks
"$5,250,000",2002-03,Jason Caffey,MIL,MilwaukeeBucks
"$4,850,000",2002-03,Sam Cassell,MIL,MilwaukeeBucks
"$4,370,819",2002-03,Anthony Mason,MIL,MilwaukeeBucks
"$3,998,679",2002-03,Ervin Johnson,MIL,MilwaukeeBucks
"$3,000,000",2002-03,Michael Redd,MIL,MilwaukeeBucks
"$1,862,880",2002-03,Joel Przybilla,MIL,MilwaukeeBucks
"$1,439,400",2002-03,Marcus Haislip,MIL,MilwaukeeBucks
"$1,000,000",2002-03,Kevin Ollie,MIL,MilwaukeeBucks
"$349,458",2002-03,Dan Gadzuric,MIL,MilwaukeeBucks
"$349,458",2002-03,Ronald Murray,MIL,MilwaukeeBucks
"$349,458",2002-03,Jamal Sampson,MIL,MilwaukeeBucks
"$11,250,000",2001-02,Ray Allen,MIL,MilwaukeeBucks
"$9,675,000",2001-02,Tim Thomas,MIL,MilwaukeeBucks
"$8,990,000",2001-02,Glenn Robinson,MIL,MilwaukeeBucks
"$4,812,500",2001-02,Jason Caffey,MIL,MilwaukeeBucks
"$4,538,000",2001-02,Anthony Mason,MIL,MilwaukeeBucks
"$4,350,000",2001-02,Sam Cassell,MIL,MilwaukeeBucks
"$3,670,929",2001-02,Ervin Johnson,MIL,MilwaukeeBucks
"$1,764,247",2001-02,Greg Foster,MIL,MilwaukeeBucks
"$1,760,000",2001-02,Darvin Ham,MIL,MilwaukeeBucks
"$1,741,440",2001-02,Joel Przybilla,MIL,MilwaukeeBucks
"$1,524,600",2001-02,Aleksandar Radojevic,MIL,MilwaukeeBucks
"$625,000",2001-02,Rafer Alston,MIL,MilwaukeeBucks
"$590,850",2001-02,Mark Pope,MIL,MilwaukeeBucks
"$465,850",2001-02,Jason Hart,MIL,MilwaukeeBucks
"$465,850",2001-02,Michael Redd,MIL,MilwaukeeBucks
"$10,130,000",2000-01,Ray Allen,MIL,MilwaukeeBucks
"$8,510,000",2000-01,Tim Thomas,MIL,MilwaukeeBucks
"$8,120,000",2000-01,Glenn Robinson,MIL,MilwaukeeBucks
"$6,830,000",2000-01,Danny Manning,MIL,MilwaukeeBucks
"$4,380,000",2000-01,Jason Caffey,MIL,MilwaukeeBucks
"$4,200,000",2000-01,Scott Williams,MIL,MilwaukeeBucks
"$4,000,000",2000-01,Sam Cassell,MIL,MilwaukeeBucks
"$2,700,000",2000-01,Ervin Johnson,MIL,MilwaukeeBucks
"$2,650,000",2000-01,Lindsey Hunter,MIL,MilwaukeeBucks
"$1,700,000",2000-01,Darvin Ham,MIL,MilwaukeeBucks
"$1,619,880",2000-01,Joel Przybilla,MIL,MilwaukeeBucks
"$1,000,000",2000-01,Jerome Kersey,MIL,MilwaukeeBucks
"$498,500",2000-01,Mark Pope,MIL,MilwaukeeBucks
"$423,500",2000-01,Rafer Alston,MIL,MilwaukeeBucks
"$423,500",2000-01,Maceo Baston,MIL,MilwaukeeBucks
"$316,969",2000-01,Jason Hart,MIL,MilwaukeeBucks
"$316,969",2000-01,Michael Redd,MIL,MilwaukeeBucks
"$9,000,000",1999-00,Ray Allen,MIL,MilwaukeeBucks
"$7,250,000",1999-00,Glenn Robinson,MIL,MilwaukeeBucks
"$6,833,333",1999-00,Danny Manning,MIL,MilwaukeeBucks
"$3,750,000",1999-00,Scott Williams,MIL,MilwaukeeBucks
"$3,500,000",1999-00,Sam Cassell,MIL,MilwaukeeBucks
"$2,951,029",1999-00,Ervin Johnson,MIL,MilwaukeeBucks
"$2,098,560",1999-00,Tim Thomas,MIL,MilwaukeeBucks
"$2,059,320",1999-00,Robert Traylor,MIL,MilwaukeeBucks
"$2,000,000",1999-00,J.R. Reid,MIL,MilwaukeeBucks
"$1,925,000",1999-00,Vinny Del Negro,MIL,MilwaukeeBucks
"$1,021,080",1999-00,Paul Grant,MIL,MilwaukeeBucks
"$510,000",1999-00,Jerome Allen,MIL,MilwaukeeBucks
"$510,000",1999-00,Ricky Pierce,MIL,MilwaukeeBucks
"$510,000",1999-00,Haywoode Workman,MIL,MilwaukeeBucks
"$460,000",1999-00,Darvin Ham,MIL,MilwaukeeBucks
"$301,875",1999-00,Rafer Alston,MIL,MilwaukeeBucks
"$6,380,000",1998-99,Glenn Robinson,MIL,MilwaukeeBucks
"$4,266,000",1998-99,Chris Gatling,MIL,MilwaukeeBucks
"$3,300,000",1998-99,Scott Williams,MIL,MilwaukeeBucks
"$3,244,000",1998-99,Armen Gilliam,MIL,MilwaukeeBucks
"$3,000,000",1998-99,Sam Cassell,MIL,MilwaukeeBucks
"$2,594,000",1998-99,Ervin Johnson,MIL,MilwaukeeBucks
"$2,320,000",1998-99,Ray Allen,MIL,MilwaukeeBucks
"$1,856,000",1998-99,Tim Thomas,MIL,MilwaukeeBucks
"$1,750,000",1998-99,Vinny Del Negro,MIL,MilwaukeeBucks
"$1,590,000",1998-99,Robert Traylor,MIL,MilwaukeeBucks
"$1,000,000",1998-99,Dell Curry,MIL,MilwaukeeBucks
"$903,240",1998-99,Paul Grant,MIL,MilwaukeeBucks
"$600,000",1998-99,Haywoode Workman,MIL,MilwaukeeBucks
"$550,000",1998-99,Michael Curry,MIL,MilwaukeeBucks
"$350,000",1998-99,Adonis Jordan,MIL,MilwaukeeBucks
"$5,510,000",1997-98,Glenn Robinson,MIL,MilwaukeeBucks
"$4,110,000",1997-98,Tyrone Hill,MIL,MilwaukeeBucks
"$2,780,400",1997-98,Armen Gilliam,MIL,MilwaukeeBucks
"$2,700,000",1997-98,Andrew Lang,MIL,MilwaukeeBucks
"$2,281,128",1997-98,Ervin Johnson,MIL,MilwaukeeBucks
"$2,052,360",1997-98,Ray Allen,MIL,MilwaukeeBucks
"$2,000,000",1997-98,Elliot Perry,MIL,MilwaukeeBucks
"$1,469,440",1997-98,Terrell Brandon,MIL,MilwaukeeBucks
"$1,430,000",1997-98,Acie Earl,MIL,MilwaukeeBucks
"$500,000",1997-98,Michael Curry,MIL,MilwaukeeBucks
"$300,000",1997-98,Jerald Honeycutt,MIL,MilwaukeeBucks
"$272,250",1997-98,Tim Breaux,MIL,MilwaukeeBucks
"$272,250",1997-98,Jamie Feick,MIL,MilwaukeeBucks
"$242,000",1997-98,Jeff Nordgaard,MIL,MilwaukeeBucks
"$4,640,000",1996-97,Glenn Robinson,MIL,MilwaukeeBucks
"$3,765,000",1996-97,Vin Baker,MIL,MilwaukeeBucks
"$3,594,000",1996-97,Sherman Douglas,MIL,MilwaukeeBucks
"$2,332,000",1996-97,Andrew Lang,MIL,MilwaukeeBucks
"$2,317,000",1996-97,Armen Gilliam,MIL,MilwaukeeBucks
"$2,000,000",1996-97,Elliot Perry,MIL,MilwaukeeBucks
"$1,785,000",1996-97,Ray Allen,MIL,MilwaukeeBucks
"$1,417,000",1996-97,Shawn Respert,MIL,MilwaukeeBucks
"$1,225,000",1996-97,Johnny Newman,MIL,MilwaukeeBucks
"$500,000",1996-97,Chucky Brown,MIL,MilwaukeeBucks
"$400,000",1996-97,Joe Wolf,MIL,MilwaukeeBucks
"$247,500",1996-97,David Wood,MIL,MilwaukeeBucks
"$3,975,000",1995-96,Benoit Benjamin,MIL,MilwaukeeBucks
"$3,770,000",1995-96,Glenn Robinson,MIL,MilwaukeeBucks
"$3,765,000",1995-96,Vin Baker,MIL,MilwaukeeBucks
"$3,163,000",1995-96,Sherman Douglas,MIL,MilwaukeeBucks
"$2,863,000",1995-96,Kevin Duckworth,MIL,MilwaukeeBucks
"$1,232,000",1995-96,Shawn Respert,MIL,MilwaukeeBucks
"$1,165,000",1995-96,Marty Conlon,MIL,MilwaukeeBucks
"$1,100,000",1995-96,Johnny Newman,MIL,MilwaukeeBucks
"$965,000",1995-96,Lee Mayberry,MIL,MilwaukeeBucks
"$650,000",1995-96,Terry Cummings,MIL,MilwaukeeBucks
"$2,900,000",1994-95,Glenn Robinson,MIL,MilwaukeeBucks
"$2,367,000",1994-95,Orlando Woolridge,MIL,MilwaukeeBucks
"$2,120,000",1994-95,Todd Day,MIL,MilwaukeeBucks
"$1,485,000",1994-95,Ed Pinckney,MIL,MilwaukeeBucks
"$1,137,500",1994-95,Roy Hinson,MIL,MilwaukeeBucks
"$1,065,300",1994-95,Vin Baker,MIL,MilwaukeeBucks
"$1,000,000",1994-95,Mike Gminski,MIL,MilwaukeeBucks
"$1,000,000",1994-95,Eric Murdock,MIL,MilwaukeeBucks
"$820,000",1994-95,Lee Mayberry,MIL,MilwaukeeBucks
"$800,000",1994-95,Jon Barry,MIL,MilwaukeeBucks
"$620,000",1994-95,Eric Mobley,MIL,MilwaukeeBucks
"$300,000",1994-95,Johnny Newman,MIL,MilwaukeeBucks
"$182,500",1994-95,Marty Conlon,MIL,MilwaukeeBucks
"$150,000",1994-95,Alton Lister,MIL,MilwaukeeBucks
"$150,000",1994-95,Aaron Williams,MIL,MilwaukeeBucks
"$150,000",1994-95,Danny Young,MIL,MilwaukeeBucks
"$9,660",1994-95,Todd Mundt,MIL,MilwaukeeBucks
"$1,850,000",1993-94,Frank Brickowski,MIL,MilwaukeeBucks
"$1,750,000",1993-94,Danny Schayes,MIL,MilwaukeeBucks
"$1,723,000",1993-94,Todd Day,MIL,MilwaukeeBucks
"$1,542,000",1993-94,Orlando Woolridge,MIL,MilwaukeeBucks
"$1,510,000",1993-94,Ken Norman,MIL,MilwaukeeBucks
"$1,500,000",1993-94,Blue Edwards,MIL,MilwaukeeBucks
"$958,000",1993-94,Brad Lohaus,MIL,MilwaukeeBucks
"$866,000",1993-94,Vin Baker,MIL,MilwaukeeBucks
"$800,000",1993-94,Eric Murdock,MIL,MilwaukeeBucks
"$670,000",1993-94,Lee Mayberry,MIL,MilwaukeeBucks
"$650,000",1993-94,Jon Barry,MIL,MilwaukeeBucks
"$650,000",1993-94,Anthony Cook,MIL,MilwaukeeBucks
"$420,000",1993-94,Derek Strong,MIL,MilwaukeeBucks
"$2,230,000",1992-93,Moses Malone,MIL,MilwaukeeBucks
"$1,800,000",1992-93,Frank Brickowski,MIL,MilwaukeeBucks
"$1,600,000",1992-93,Danny Schayes,MIL,MilwaukeeBucks
"$1,510,000",1992-93,Sam Vincent,MIL,MilwaukeeBucks
"$1,325,000",1992-93,Todd Day,MIL,MilwaukeeBucks
"$1,283,000",1992-93,Alvin Robertson,MIL,MilwaukeeBucks
"$866,000",1992-93,Fred Roberts,MIL,MilwaukeeBucks
"$700,000",1992-93,Eric Murdock,MIL,MilwaukeeBucks
"$583,000",1992-93,Brad Lohaus,MIL,MilwaukeeBucks
"$520,000",1992-93,Lee Mayberry,MIL,MilwaukeeBucks
"$500,000",1992-93,Anthony Avent,MIL,MilwaukeeBucks
"$500,000",1992-93,Jon Barry,MIL,MilwaukeeBucks
"$475,000",1992-93,Blue Edwards,MIL,MilwaukeeBucks
"$140,000",1992-93,Anthony Pullard,MIL,MilwaukeeBucks
